,worm_index,timestamp,well_name,speed,angular_velocity,relative_to_body_speed_midbody,relative_to_body_radial_velocity_head_tip,relative_to_body_angular_velocity_head_tip,relative_to_body_radial_velocity_neck,relative_to_body_angular_velocity_neck,relative_to_body_radial_velocity_hips,relative_to_body_angular_velocity_hips,relative_to_body_radial_velocity_tail_tip,relative_to_body_angular_velocity_tail_tip,speed_neck,angular_velocity_neck,relative_to_neck_radial_velocity_head_tip,relative_to_neck_angular_velocity_head_tip,speed_head_base,angular_velocity_head_base,relative_to_head_base_radial_velocity_head_tip,relative_to_head_base_angular_velocity_head_tip,speed_hips,angular_velocity_hips,relative_to_hips_radial_velocity_tail_tip,relative_to_hips_angular_velocity_tail_tip,speed_tail_base,angular_velocity_tail_base,relative_to_tail_base_radial_velocity_tail_tip,relative_to_tail_base_angular_velocity_tail_tip,speed_midbody,angular_velocity_midbody,speed_head_tip,angular_velocity_head_tip,speed_tail_tip,angular_velocity_tail_tip,length,area,width_head_base,width_midbody,width_tail_base,quirkiness,major_axis,minor_axis,eigen_projection_1,eigen_projection_2,eigen_projection_3,eigen_projection_4,eigen_projection_5,eigen_projection_6,eigen_projection_7,curvature_head,curvature_hips,curvature_midbody,curvature_neck,curvature_tail,curvature_mean_head,curvature_mean_neck,curvature_mean_midbody,curvature_mean_hips,curvature_mean_tail,curvature_std_head,curvature_std_neck,curvature_std_midbody,curvature_std_hips,curvature_std_tail,orientation_food_edge,dist_from_food_edge,path_curvature_body,path_curvature_tail,path_curvature_midbody,path_curvature_head,d_speed,d_angular_velocity,d_relative_to_body_speed_midbody,d_relative_to_body_radial_velocity_head_tip,d_relative_to_body_angular_velocity_head_tip,d_relative_to_body_radial_velocity_neck,d_relative_to_body_angular_velocity_neck,d_relative_to_body_radial_velocity_hips,d_relative_to_body_angular_velocity_hips,d_relative_to_body_radial_velocity_tail_tip,d_relative_to_body_angular_velocity_tail_tip,d_speed_neck,d_angular_velocity_neck,d_relative_to_neck_radial_velocity_head_tip,d_relative_to_neck_angular_velocity_head_tip,d_speed_head_base,d_angular_velocity_head_base,d_relative_to_head_base_radial_velocity_head_tip,d_relative_to_head_base_angular_velocity_head_tip,d_speed_hips,d_angular_velocity_hips,d_relative_to_hips_radial_velocity_tail_tip,d_relative_to_hips_angular_velocity_tail_tip,d_speed_tail_base,d_angular_velocity_tail_base,d_relative_to_tail_base_radial_velocity_tail_tip,d_relative_to_tail_base_angular_velocity_tail_tip,d_speed_midbody,d_angular_velocity_midbody,d_speed_head_tip,d_angular_velocity_head_tip,d_speed_tail_tip,d_angular_velocity_tail_tip,d_length,d_area,d_width_head_base,d_width_midbody,d_width_tail_base,d_quirkiness,d_major_axis,d_minor_axis,d_eigen_projection_1,d_eigen_projection_2,d_eigen_projection_3,d_eigen_projection_4,d_eigen_projection_5,d_eigen_projection_6,d_eigen_projection_7,d_curvature_head,d_curvature_hips,d_curvature_midbody,d_curvature_neck,d_curvature_tail,d_curvature_mean_head,d_curvature_mean_neck,d_curvature_mean_midbody,d_curvature_mean_hips,d_curvature_mean_tail,d_curvature_std_head,d_curvature_std_neck,d_curvature_std_midbody,d_curvature_std_hips,d_curvature_std_tail,d_orientation_food_edge,d_dist_from_food_edge,d_path_curvature_body,d_path_curvature_tail,d_path_curvature_midbody,d_path_curvature_head,motion_mode,food_region,turn,head_tail_distance,coord_x_body,coord_y_body,coord_x_tail,coord_y_tail,coord_x_midbody,coord_y_midbody,coord_x_head,coord_y_head,genotypes
2310,137,468,n/a,-31.641802,-0.15763855,-23.367777,-15.589102,-0.37865975,5.2048364,-1.2522075,-9.491186,0.9887064,-8.124364,1.9060566,-39.172012,2.2330613,-3.0278585,3.1573336,-42.06077,-1.431364,0.8455094,1.6778221,-37.70045,-4.5296593,13.603519,-2.6493192,-46.254093,-1.8239723,-0.12495948,-1.9312915,-41.07073,0.2149021,-46.39641,-5.649516,-46.080746,2.6036873,99.17018,778.7091,6.621895,9.116317,7.617318,0.94418377,65.989075,21.738066,0.023942405,4.1809096,3.853235,-1.1313896,0.60049236,0.5431981,0.10918065,0.0069346237,0.08815221,-0.022168262,-0.079928115,0.018782033,0.009027975,-0.038253725,-0.01558334,0.10257242,0.05867418,0.021352515,0.024098868,0.04801674,0.0067842663,0.024318192,,,,0.009111298,,0.0015441525,12.127924,-2.4090784,2.3924625,46.617252,-6.4738965,-62.62331,2.2508936,-63.613266,3.8881989,168.4432,-5.3828444,5.5730305,4.540465,-34.151394,-9.609829,-1.1549667,22.427797,-6.0190005,5.410433,-24.938238,6.1118183,-46.008617,-7.4740033,-13.563227,17.212826,-7.5331383,2.1166537,2.0095077,-9.127658,9.43176,6.0497813,-5.606969,5.135453,2.2882495,57.80535,8.05202,0.5123329,-2.5637262,-0.24167544,-33.203163,28.494892,0.73141026,13.191274,-13.744712,0.5189554,-6.282714,0.66122174,1.7708976,-0.36812463,0.12688917,0.2637242,-0.06224037,-0.43934897,-0.38412938,-0.18914348,0.20666577,-0.05447741,-0.38727048,0.00849678,-0.07822875,0.035940915,0.04575335,0.03716797,,,,0.011698622,,-0.00079624983,-1.0,,0.0,66.86106,491.09192,599.9447,467.03076,609.127,490.00922,598.71295,522.5416,587.666,cest-1.2
2311,137,469,n/a,-29.936369,-0.32277998,-22.301674,-6.919668,-1.0717086,-2.782354,-0.90460145,-17.902102,1.4332205,11.794604,1.4436202,-37.74168,3.0089238,-7.3383336,2.2012591,-42.7086,0.8572516,0.15558046,1.5571295,-38.80476,-3.8371015,8.521836,-3.418362,-45.049164,-0.5513749,0.08032628,-2.1719856,-40.42669,-0.81278145,-42.88819,-4.5390873,-45.407146,1.7356128,100.14379,773.90686,8.188108,9.146089,6.325949,0.91562057,62.29193,25.044065,0.19343297,5.4935827,2.4978707,-1.1073128,0.119876295,0.7175894,0.0655346,-0.0057943445,0.10459344,0.013866217,-0.06103689,-0.016330115,-0.013633468,-0.060553186,0.005181914,0.095619045,0.01833976,0.026640639,0.006760105,0.053834192,0.017522808,0.023512283,,,,0.010408842,,0.0014581515,19.908556,-3.1725261,34.01218,81.59544,-5.8493934,-71.07323,2.7715821,-7.320465,2.274131,110.06827,-8.8440075,-2.038653,1.3574919,16.313822,-11.830802,6.1070275,14.909367,-3.384205,-6.5064507,-25.383682,12.193953,-69.60916,-0.22937672,0.9186858,12.613035,-2.8339224,1.7961038,27.001225,-9.227008,8.557275,31.297848,5.121558,2.5317929,1.4821651,-75.183304,1.6497421,0.39981207,-3.744418,-0.22261009,-14.0013,26.351871,4.2580867,5.916062,-16.294134,1.4143473,-5.393975,-2.0276256,0.2940584,-0.25857565,0.045324348,0.23557782,0.13771436,-0.28721648,-0.259233,-0.07740603,0.20818824,-0.19496536,-0.35676014,-0.03263299,-0.029243547,-0.007424037,0.121427275,-0.032694474,,,,0.011972766,,-0.0010606666,-1.0,,0.0,63.810623,488.63,601.60596,465.27155,604.9538,488.715,602.4909,518.4458,587.37366,cest-1.2
2312,137,470,n/a,-27.940287,-0.71491385,-18.624903,1.489323,-1.6828448,-11.988059,-0.70210844,-19.532299,1.6809554,24.361444,0.33637866,-39.293297,2.713927,-6.08018,0.56434405,-41.689045,3.3092606,-1.3887243,2.202513,-43.482613,-2.4988506,-1.2012485,-3.4400146,-46.745506,1.3965361,-1.2978811,-1.4976907,-37.0322,-1.6896883,-43.54199,-2.1188884,-46.343132,2.6486995,100.48766,784.817,9.104096,9.203716,6.583462,0.8898967,60.99088,27.821732,0.3029377,6.162497,0.6745492,-1.0791824,-0.8572381,0.16766739,0.32154918,-0.07111553,0.10033853,0.025794338,-0.06715635,-0.055647254,-0.06879637,-0.062212545,0.027137587,0.07267343,-0.021625785,0.007752717,0.004039324,0.054115623,0.030792208,0.022705356,,,,0.01176653,,0.0013568857,18.37192,-4.3398843,52.739414,19.078764,-4.577686,-45.15777,2.9088337,64.65926,-0.8254222,15.86714,-11.425259,-14.262408,-4.1073704,46.25701,-12.048938,5.7676935,8.148873,3.2738292,-6.786582,-30.046776,14.733866,-66.48822,3.452974,-6.3853555,13.017354,-4.9951234,4.521588,35.686054,-8.181177,-9.016311,33.71333,2.849733,9.166178,-1.285862,-103.60961,-5.193006,2.4298127,1.9049994,-0.10092916,7.0682015,16.346258,6.2495995,-1.5427243,-16.809795,3.4859915,-4.0839376,-3.0169342,0.37870806,-0.3026786,-0.113816984,0.2361529,0.11835653,-0.27348304,-0.23436332,0.046905342,0.18841968,-0.282656,-0.31238163,-0.03227468,0.009720295,-0.061233256,0.06667759,-0.015508422,,,,0.0091144135,,-0.0012104402,-1.0,,0.0,62.24405,486.18295,603.17334,462.78476,600.9943,487.2402,606.1562,514.60925,586.2377,cest-1.2
2313,137,471,n/a,-25.669235,-1.1093963,-13.164124,8.889532,-2.1334777,-16.117132,-0.42073292,-11.6873255,1.6709458,24.896116,-0.7471457,-39.783607,2.6403089,1.8662884,-0.39190674,-40.22866,3.041446,-0.16975214,-0.27411318,-45.315556,-0.87147355,-7.2792287,-2.7181323,-45.97849,1.9599382,-0.9751362,-1.3924603,-32.97036,-2.5532002,-43.829227,3.7398386,-44.544277,3.3632252,99.61483,756.1541,7.1168175,9.23626,6.493993,0.87740076,61.788685,29.643627,1.3013685,5.955728,-1.0350052,-0.70708543,-1.0177001,-0.06508953,0.19739819,-0.07063807,0.10174951,0.048505083,-0.038613807,-0.06738291,-0.068741925,-0.061475534,0.046873134,0.044082813,-0.048353866,0.011562617,0.015325802,0.045789525,0.04321245,0.01450985,,,,0.012703128,,0.0012259525,16.375652,-2.9566748,62.9184,-50.434635,-1.5071663,6.6007953,4.337958,102.378494,-3.7794745,-74.37472,-8.551003,-12.721533,-5.628704,44.228203,-7.891501,-5.780471,-2.0274549,10.06914,-10.9070425,3.486298,13.773017,-32.45841,6.072456,14.6580305,7.598504,-1.2669586,3.582078,31.558178,-5.5213757,-5.2707586,23.353653,27.378534,8.251182,-2.805544,-60.16106,-6.429149,1.102511,0.9677585,0.015999172,19.053892,6.5820694,8.663777,-8.798023,-14.182383,6.2525773,0.49861377,0.5032859,-0.5439794,0.047423635,-0.25487274,0.21124063,0.23588192,-0.15502018,0.05236783,0.09542678,0.13646036,-0.303165,-0.23138532,-0.013411007,0.05883869,-0.09035453,-0.02049544,-0.035351086,,,,0.005696915,,-0.0008958943,-1.0,,0.0,62.26619,483.6511,604.97375,459.7993,597.8745,485.29376,609.8867,510.1613,584.39777,cest-1.2
2314,137,472,n/a,-24.424793,-1.6247452,-6.479851,-1.1960391,-2.4450142,-16.329685,-0.031951327,1.4956759,1.1855938,16.554747,-1.9839574,-42.0204,1.7767127,6.53877,-1.4134222,-40.97829,3.3019135,1.1377292,-0.478845,-47.81879,0.58305824,-11.424629,-2.3824697,-46.964767,3.3538313,-1.4182107,-0.8155092,-29.720873,-3.2671344,-45.593082,5.574911,-44.552227,4.485466,99.75803,742.824,6.6302066,9.875032,6.897449,0.8853418,64.41239,29.947943,2.068313,5.0307655,-2.5450678,-0.06151537,-1.1053051,-0.18749087,0.17914702,-0.096597925,0.07044835,0.08471209,-0.025529927,-0.09837503,-0.083942465,-0.046481583,0.061707817,0.010822234,-0.07537473,0.016958235,0.009676193,0.035464216,0.037526086,0.018859757,,,,0.013143166,,0.0010950194,4.8272357,-0.56004035,65.13145,-113.18683,2.4335501,51.805172,5.4560547,93.656204,-5.5653763,-111.85209,-5.3170652,-7.4061627,-8.841147,6.4382668,-6.0266967,-2.2173772,-0.653713,-0.7318571,-0.44665498,14.671432,10.76556,10.764073,4.567931,16.532875,9.704177,7.236211,8.261242,14.759897,-1.8043817,-13.627348,1.9482816,5.167032,0.44624716,-1.1599292,62.155476,-1.5333414,2.1277173,0.36029974,-0.0052878126,7.543017,4.235821,7.295916,-15.101262,-11.645815,6.861323,1.2386525,1.8669242,-0.50220424,0.05540544,-0.35556978,0.18801714,0.22822152,-0.14349052,0.074918345,0.17846622,0.069485605,-0.3020455,-0.17798686,-0.01973312,0.019375436,-0.06435539,-0.05809023,-0.013786962,,,,-0.027932562,,-0.00033650637,-1.0,,0.0,64.59484,481.34274,605.7478,455.79407,595.38983,482.94492,611.9847,506.3911,583.09143,cest-1.2
2315,137,473,n/a,-23.027592,-1.6019163,0.2506175,-13.6410675,-2.1349945,-10.00782,0.59927887,11.18125,0.54711306,2.0490294,-2.2289224,-43.109756,1.0253156,7.1882806,-1.8031063,-43.423187,2.701024,1.6320179,-1.0695996,-42.43672,1.6330544,-10.93877,-1.6182777,-42.3481,3.6760874,-1.6779687,-0.42306733,-27.564745,-3.346101,-45.123215,4.8872075,-38.12957,5.124054,99.646,766.7687,7.1753516,9.53447,6.87379,0.8946964,66.70705,29.796352,2.902071,3.52309,-3.5801654,0.7965908,-0.70765394,0.31865317,0.15835537,-0.056888442,0.023876708,0.08916653,0.0036082296,-0.10215331,-0.05308602,-0.033584513,0.068075694,-0.018276058,-0.09104138,0.003729415,0.021690931,0.027009264,0.024643576,0.01210003,,,,0.013475604,,0.0010881174,1.1183041,3.2075648,61.982147,-77.53623,7.4869843,88.86897,5.5669436,43.95509,-4.965075,-95.6089,0.21130009,15.915441,-9.038039,-14.720415,-2.5611613,10.700757,-5.9330683,-0.620378,-1.3128345,36.082794,8.58325,56.361115,7.5885615,24.701313,2.2585585,12.984151,7.3372602,-1.1117256,3.629987,14.969171,-10.452548,8.720019,-11.874204,-4.382504,82.05921,-0.7004452,-1.8387922,0.18672784,-0.080872305,-14.062805,2.1954281,4.827118,-17.906452,-7.8165827,5.8398623,0.4921742,2.5499556,1.0681363,0.15055183,-0.3242311,0.07091446,0.27542263,-0.103796095,0.13710442,0.22699799,-0.008009622,-0.2335779,-0.1250955,-0.026417555,0.036614027,0.010871226,-0.07037031,-0.017003626,,,,-0.05990684,,0.0003183267,-1.0,,0.0,66.71786,479.1917,606.40204,451.52682,594.52484,480.43173,613.33105,503.19293,583.34766,cest-1.2
2316,137,474,n/a,-24.221066,-1.2774085,6.37531,-25.066517,-1.4034127,-0.57558024,1.2160835,16.409536,0.0013328913,-8.659511,-2.3422654,-42.00546,-0.012035521,3.7977684,-2.199916,-40.89387,2.8453321,-0.3893093,-0.4081097,-40.914127,2.3581944,-4.050007,-1.3477528,-41.018623,4.871191,1.195727,1.0859122,-28.54239,-3.0945148,-47.91743,4.324323,-42.994167,3.4970994,99.26685,774.8008,6.656815,9.874576,6.6020827,0.87581444,64.05159,30.914373,3.4901433,1.4253496,-4.5287495,1.3513114,-0.6461044,0.49498773,0.046736915,-0.054016437,-0.004921425,0.104910225,0.029852647,-0.11043006,-0.04626642,-0.0079356665,0.06771881,-0.04653083,-0.10174993,0.005642681,0.021138433,0.02648291,0.025785381,0.010373761,,,,0.004323359,,0.0011250007,-21.058243,4.2885003,62.380043,-15.992939,10.0119705,87.94582,3.82025,-8.142714,-3.858783,-35.716877,1.1678816,16.316404,-10.530236,-31.155848,-2.1205978,10.931717,-6.9637356,-3.7972171,-0.56064063,9.283041,7.322238,80.03239,8.730783,-8.098971,-0.18918233,15.100352,9.093313,-35.381237,5.93346,11.392366,-5.9387693,-30.72284,-21.456518,0.7932947,45.84068,-1.6278967,-0.878156,0.5143674,-0.12584853,-28.30658,0.6948598,2.0710006,-19.465843,-3.46898,3.7904987,1.1369529,1.3280798,-0.39753264,0.11751397,-0.2113576,-0.082950115,0.21212475,0.11752302,0.15215771,0.23202619,-0.07699506,-0.1938727,0.038632892,0.029631041,-0.0014164133,0.08639492,0.0047481395,0.0074720634,,,,-0.079697646,,0.0008627645,-1.0,,0.0,64.208725,476.5605,606.8216,447.1927,595.62305,477.27863,613.7928,498.05942,585.0059,cest-1.2
2317,137,475,n/a,-24.089302,-0.6624758,12.114794,-24.45691,-0.19891901,10.331007,1.6381317,14.682202,-0.30392867,-12.127924,-1.9205674,-37.24577,-0.934699,2.1226454,-2.1817706,-37.768063,1.5219932,0.9516158,-0.8726953,-36.993954,3.1580334,5.4837055,-0.10590127,-39.554375,4.031399,2.4770346,1.3856689,-30.05439,-2.1781385,-41.102333,2.4391468,-41.936222,0.9232049,98.44328,767.4418,6.420073,9.323395,6.9534674,0.8610801,60.19355,30.606571,3.516448,-0.34117043,-4.8900423,1.6904434,-0.95765275,0.5774958,0.49958792,-0.05143238,-0.026820978,0.105986424,0.05709686,-0.12951386,-0.042811137,0.021617815,0.059304934,-0.059251137,-0.11290338,0.009032968,0.0206604,0.03872558,0.016414993,0.01375867,,,,-0.0048288857,,0.0011905174,-19.939909,3.9339938,55.327934,57.31561,9.962194,55.36311,0.95802003,-55.579487,-2.9467113,29.100618,2.8484108,15.269581,-9.965008,-41.285267,-0.59088844,-6.9088774,-12.070058,0.61932397,-3.7360508,9.4955015,5.92338,54.57981,13.142641,-9.384794,-12.7032175,-2.169522,0.9929785,-41.36529,8.253065,13.097028,-8.594447,-4.5449767,-20.388874,2.9056313,-4.626326,-2.0719655,-1.7245897,1.9539928,-0.017269116,-22.583529,-9.1274,-0.99720556,-17.597197,2.0340533,1.2171385,1.6498435,-0.8222356,-0.89516264,0.17774361,-0.18696949,-0.21950038,0.19244958,0.27921897,0.16563465,0.22249049,-0.12197204,-0.13782157,0.15843827,-0.0012526985,-0.019902643,0.09817428,-0.04163055,0.027224805,,,,-0.03817415,,0.0012612509,-1.0,,0.0,60.685383,474.5428,606.9664,444.6812,597.1552,474.7763,613.27185,494.9685,587.92664,cest-1.2
2318,137,476,n/a,-29.345064,-0.31536624,18.96463,-18.43895,0.8685966,16.375927,1.7453538,8.738435,-0.6105218,-8.666034,-1.8785579,-38.214836,-2.1337552,-2.1584735,-2.4392855,-40.143673,0.6119035,0.4928527,-1.2377918,-39.65181,3.8297257,13.070946,1.0009575,-44.77779,3.6193328,2.8521369,2.3049266,-38.179115,-1.5660629,-41.705505,3.1055765,-47.346424,-1.3129017,99.88399,780.5209,6.6869826,9.271023,7.0281,0.8569419,58.215073,30.00481,3.523371,-2.316663,-4.6208596,1.9337405,-0.3665681,0.71707714,0.03909557,-0.021634253,-0.039530568,0.06428149,0.067245655,-0.0668964,-0.0074387034,0.036023345,0.04497718,-0.07643787,-0.07945151,0.012618727,0.021266006,0.05292774,0.026068019,0.014341649,,,,-0.01043369,,0.0013469467,-19.433563,2.2379441,39.279877,100.643074,6.8557744,-2.965013,-1.8560705,-76.48786,-3.1700356,73.408,2.8740582,8.04073,-9.450871,-48.52865,0.09010981,-13.848045,-11.23599,-8.552041,-2.4557252,-4.123207,0.46965143,1.9112531,10.310034,-11.525995,-11.935958,-12.3056,2.0394316,-36.461903,8.023275,-7.8620033,-6.7706065,-2.5883381,-12.662776,5.3691998,150.39954,-0.25511423,-0.05567233,-1.0981337,0.12621513,-13.926976,-20.227724,-3.1561022,-16.559063,7.903745,-0.26361924,4.063941,-1.3656857,-2.2101665,0.2647684,-0.19132891,-0.3347704,0.12080727,0.4888806,0.2692622,0.19137974,-0.18275838,-0.0749497,0.33211845,0.008084719,-0.023218311,0.07177929,-0.025536438,0.037955686,,,,0.0033493473,,0.0015525749,-1.0,,0.0,59.108486,471.928,606.5967,441.8796,601.2323,472.01517,611.7557,493.04575,590.7773,cest-1.2
2319,137,477,n/a,-30.203037,-0.0972103,22.97369,-7.8718333,1.5852456,16.033354,1.5034895,-0.2643108,-0.88268054,0.07067491,-1.4877421,-37.424583,-3.001538,-8.587812,-2.3771822,-42.966534,-0.77568525,-0.20351209,-1.528925,-38.065475,4.135208,12.323936,2.5950394,-43.834064,1.0602261,0.5448704,1.3838058,-40.951977,-0.61859536,-43.988323,1.7459888,-44.357662,-2.6195626,100.13854,773.4129,6.0352254,9.357199,7.1882806,0.87063366,57.27653,28.176153,3.1909816,-3.8538094,-3.9185338,1.7164531,-0.15115136,0.24831703,-0.22181189,-0.00069335324,-0.06101227,0.039060112,0.08758753,-0.02666437,0.003423972,0.058811482,0.031127201,-0.0878773,-0.05421845,0.0052668713,0.0151676405,0.055935197,0.013296216,0.018541202,,,,-0.0071288855,,0.0015033759,2.813771,1.8253239,4.740176,137.87851,3.462024,-53.822117,-3.7036092,-68.8035,-2.9921706,87.20447,5.2714105,19.811567,-5.412916,-23.25185,4.8087993,1.1638252,-10.989017,-6.6971955,1.4571605,-2.6733248,-4.985075,-49.558193,7.736904,4.1627774,-16.41527,-12.155136,-2.233756,2.988986,9.077205,-5.1753283,-11.392713,14.104733,-8.537048,1.8252733,1.8511392,1.4832306,0.35618463,-2.404,0.18438137,4.6743393,-18.614483,-4.9141965,-11.9448395,12.649098,-1.8114808,4.0995255,-2.034665,-1.1724291,0.24041373,-0.1689479,-0.28582636,0.07854405,0.36826906,0.23106693,0.17537189,-0.20144327,0.026286671,0.34932485,-0.013480385,-0.062005408,-0.0013314025,0.035918757,-0.0047574798,,,,0.028786842,,0.0015256932,-1.0,,0.0,59.480366,469.36575,606.1417,440.11002,605.03986,469.3297,609.5373,491.64963,594.2853,cest-1.2
2320,137,478,n/a,-29.91937,0.008907464,23.898756,5.736014,1.8578134,9.441504,1.0813105,-8.264155,-1.2549393,9.894477,-1.05835,-34.83355,-3.7699604,-12.435949,-2.1547377,-41.922474,-1.8488038,-1.6139965,-1.6094129,-38.230915,3.2989287,6.057081,2.987109,-43.012173,0.45061165,-1.2146455,1.9974984,-40.99296,0.22884403,-43.460934,0.40796474,-42.712723,-2.8756278,100.05404,812.56165,6.3435388,9.306693,6.6240273,0.8989447,56.015457,24.538254,2.5696175,-5.3088894,-2.518919,1.6113576,0.2615295,0.16779011,-0.16346197,0.027998134,-0.08421965,0.005555298,0.09333904,0.01715032,0.037967518,0.079031736,0.0044774176,-0.08173604,-0.013267845,0.011458384,0.013694908,0.06025937,0.008754062,0.025145376,,,,-0.0038240815,,0.0016562899,4.325631,1.8202441,-25.250565,125.16078,1.3999839,-82.9687,-4.170022,-32.20443,-2.6051517,50.872833,6.3389287,3.9934154,-1.8446528,21.44148,8.9036455,5.140884,-10.904777,-1.8835807,3.3003156,-16.907717,-11.212793,-69.170784,0.5412718,1.5128738,-10.710345,-5.720639,-0.34728363,20.335178,8.609164,-13.218806,-16.617043,5.245624,-5.3076863,-1.923321,93.44243,5.099198,-0.60275716,-1.4589262,0.16655435,20.648714,-11.300767,-6.642184,-6.207048,15.202809,-2.5586956,3.756486,-1.2756469,0.38467067,0.29194152,-0.070007555,-0.22916298,-0.11752459,0.31888738,0.2670615,0.09697549,-0.220089,0.1589559,0.3251474,-0.003169461,0.00831894,-0.028371323,0.06552889,0.00037824365,,,,0.02368405,,0.0014988114,-1.0,,0.0,59.13627,465.8628,605.4968,438.35468,609.3708,465.85336,606.0907,490.82504,599.1211,cest-1.2
2321,137,479,n/a,-28.500933,0.23223093,20.386684,22.924604,1.9072038,0.22929223,0.6342711,-11.902614,-1.508173,17.495308,-0.29713476,-32.271366,-3.75763,-9.134028,-0.9966458,-39.794525,-2.6848016,-1.5163059,-0.8006436,-40.453808,2.3342032,-1.7965121,3.3220286,-43.528957,-1.3052485,-0.7944039,1.6347997,-37.28242,1.1570984,-43.258102,-0.31223714,-43.115,-3.8740163,100.43157,781.07623,7.131952,9.377878,6.3069,0.91225624,59.617374,24.420465,2.0491123,-5.900115,-0.8261301,1.3902962,0.8632895,0.10667759,-0.31263316,0.050489865,-0.09021494,-0.021466414,0.09080887,0.043584313,0.061881375,0.08863491,-0.015455801,-0.06855187,0.025345942,0.0085746115,0.0026643837,0.052528318,0.036843646,0.012914404,,,,-0.001797637,,0.0018046546,3.2060652,2.4972944,-48.112328,71.691795,1.2038456,-71.52178,-3.796477,18.783354,-0.5178079,-14.928216,7.472115,-14.470521,3.4446776,64.35539,12.6657295,7.4812922,-8.1706,1.6798224,7.386217,-18.107103,-11.7671385,-60.674488,-1.0956771,2.5057747,-14.29502,1.6784316,-5.1696286,27.42024,7.5363293,-30.224127,-11.307528,4.5221496,-4.964468,3.5522625,-115.61026,1.0375246,-0.16115825,1.4921983,0.118655615,45.145443,0.7155482,-7.5943656,1.0182706,16.16733,-4.187349,3.600395,-0.0018786595,0.021326715,0.16424292,0.057018116,-0.21971485,-0.21955352,0.2759055,0.159651,-0.034315962,-0.178241,0.24307743,0.3055404,-0.009694426,0.0371769,-0.063990705,0.09471816,-0.021996876,,,,0.016564595,,0.0020719974,-1.0,,0.0,61.12059,462.97537,605.20013,436.26755,613.2012,463.0117,603.39667,490.44702,603.46954,cest-1.2
2322,137,480,n/a,-28.905348,0.4488629,15.39852,29.676401,2.0052407,-8.857256,0.25248295,-9.925639,-1.664226,15.332525,0.4139365,-36.22656,-3.5549338,-2.155368,0.2939113,-41.42427,-4.047118,-0.7685863,-0.5388303,-43.13779,0.77137035,-8.427299,2.757421,-43.3802,-2.1528776,-1.1713213,1.2796206,-34.851425,1.964154,-47.953964,-3.2391238,-42.783974,-4.211869,99.56155,801.4456,7.564985,9.176372,6.7506027,0.9206,63.471146,24.785923,1.1983265,-5.715924,0.6423092,0.94884443,0.97579443,-0.13437703,-0.10641068,0.08688911,-0.08201454,-0.029688781,0.052330147,0.069001846,0.08354243,0.08790413,-0.0348995,-0.04019053,0.04332577,0.004316033,0.017663322,0.0474238,0.032954883,0.018654676,,,,-2.3670334e-05,,0.0019530193,12.221404,1.9881889,-59.817062,-37.41854,0.49466962,-33.369152,-3.6344116,57.665466,2.1697428,-77.48181,5.9843607,-17.161438,7.1078305,67.023476,11.075564,13.300362,-6.7911468,4.2123594,4.1719975,10.492869,-12.395752,-30.736921,-5.246818,21.516632,-7.7161922,1.3818372,-4.447403,34.7573,4.8396688,-28.00038,-16.235678,22.897831,0.5179215,-1.9776876,61.205334,-0.74311733,0.50748825,3.6525886,0.084112555,42.013004,2.3780441,-9.631086,7.834521,14.774312,-5.2709503,1.5429068,0.1790793,-0.057075456,0.1049405,0.16113865,-0.20755167,-0.26821777,0.15083382,0.085739054,-0.14424445,-0.14135939,0.29334372,0.20841433,-0.016293727,0.07210357,-0.076207265,-0.0013887794,-0.016844284,,,,0.006586666,,0.0028228797,-1.0,,0.0,65.23304,460.49637,604.7637,433.53796,615.8838,460.5475,600.9285,489.9525,607.0023,cest-1.2
2323,137,481,n/a,-28.957552,0.7580958,9.465057,27.243553,2.218967,-12.015031,-0.057632558,-2.6291497,-1.4102817,5.416012,1.1832846,-39.174706,-2.7365572,6.870669,1.6449811,-39.67809,-4.2999835,-1.1100497,0.6064523,-43.663048,-0.23121288,-12.145265,2.6584058,-42.26044,-3.8378944,-0.711116,0.4466098,-32.766888,2.4897428,-52.52817,-2.9842935,-41.35608,-4.3649683,101.11972,777.87854,6.654796,9.258346,7.0716867,0.93454134,69.55909,24.752918,0.2913078,-5.0034084,2.3312798,0.35515296,1.341648,0.16722652,-0.15706396,0.077271014,-0.06711422,-0.060359158,0.027472986,0.099921964,0.085862815,0.06873695,-0.048994884,-0.008812818,0.07839428,0.008550056,0.024847977,0.041062158,0.03716951,0.018546313,,,,0.001145297,,0.002277889,22.163477,1.3267812,-64.33115,-117.29356,-1.2820419,19.902626,-3.673722,66.69369,4.711287,-105.36571,4.238466,0.8073609,10.862081,42.329617,8.238343,27.056421,0.6364861,6.5472455,4.9246993,33.556408,-9.403548,-0.3346557,-5.131922,34.343296,-6.5998116,1.3450164,-5.638537,33.939583,1.5572733,9.415929,-10.155901,31.149658,3.0186925,1.3938625,-84.78369,-1.1033567,0.56023914,0.0339969,0.044434242,28.177338,3.0793827,-9.014904,12.897846,12.817084,-6.0749526,1.028241,0.9328746,-1.6545434,-0.10869228,0.26321158,-0.22529444,-0.21273962,0.12868263,-0.09172517,-0.21064834,-0.08440944,0.286447,0.20754178,0.023871506,0.012286951,-0.072644204,-0.012877055,-0.057932485,,,,-0.0025496695,,0.0029971043,-1.0,,0.0,69.60888,457.3577,604.6189,429.86572,618.53644,457.16202,599.0509,489.1839,611.22784,cest-1.2
